"age","phd","educ","logwage","hs","somecoll","college","ma","govt"
50,0,12,4.03831673075244,1,0,0,0,0
31,0,12,2.66882948794893,1,0,0,0,0
43,0,18,3.36197666850887,0,0,0,1,1
32,0,12,3.17965511171492,1,0,0,0,0
40,0,16,3.51612734833613,0,0,1,0,1
41,0,12,1.38629436111989,1,0,0,0,0
30,0,12,2.19722457733622,1,0,0,0,0
42,0,14,4.03831673075244,0,1,0,0,0
35,0,16,3.17965511171492,0,0,1,0,0
40,0,16,3.67563422736392,0,0,1,0,1
35,0,12,3.41076683267831,1,0,0,0,0
39,0,13,3.14988295338125,0,1,0,0,0
47,0,13,1.38629436111989,0,1,0,0,0
39,0,14,3.21029208117681,0,1,0,0,1
34,0,13,2.89654921922803,0,1,0,0,1
42,0,16,3.28965600692925,0,0,1,0,0
45,0,12,2.81341071676004,1,0,0,0,0
33,0,13,2.35867455964509,0,1,0,0,1
40,0,12,2.13553100833088,1,0,0,0,0
31,0,14,1.38629436111989,0,1,0,0,0
40,0,14,1.38629436111989,0,1,0,0,0
39,0,16,1.38629436111989,0,0,1,0,0
46,0,12,3.88275262312803,1,0,0,0,0
48,0,12,2.0949457282158,1,0,0,0,1
48,0,12,2.18126455775749,1,0,0,0,1
39,0,13,1.38629436111989,0,1,0,0,0
42,0,12,3.05182174020503,1,0,0,0,0
41,0,13,2.5634689722911,0,1,0,0,0
34,0,13,4.0943445622221,0,1,0,0,0
41,0,13,3.72970144863419,0,1,0,0,0
41,0,13,2.76076698327461,0,1,0,0,0
44,0,18,1.38629436111989,0,0,0,1,0
36,0,16,1.38629436111989,0,0,1,0,0
42,0,14,2.66882948794893,0,1,0,0,0
48,0,13,2.90521826601316,0,1,0,0,1
38,0,16,3.55809154743516,0,0,1,0,0
30,0,12,2.93726078080857,1,0,0,0,0
34,0,13,3.13883311719466,0,1,0,0,0
40,0,12,3.13883311719466,1,0,0,0,0
49,0,12,1.38629436111989,1,0,0,0,0
47,0,12,2.86950018341108,1,0,0,0,0
33,0,16,3.17965511171492,0,0,1,0,1
36,0,12,2.44568593663472,1,0,0,0,0
38,0,12,2.57191802677763,1,0,0,0,0
32,0,16,3.46073544053214,0,0,1,0,0
37,0,16,2.07944154167984,0,0,1,0,0
35,0,14,2.95651156040071,0,1,0,0,0
35,0,12,3.71865161244761,1,0,0,0,0
46,0,18,2.95651156040071,0,0,0,1,0
30,0,13,3.01123646008996,0,1,0,0,0
39,0,13,2.59983661646198,0,1,0,0,0
37,0,14,2.86950018341108,0,1,0,0,0
31,0,12,1.74012873599809,1,0,0,0,0
38,0,14,2.95651156040071,0,1,0,0,0
33,0,12,2.52572864430826,1,0,0,0,0
30,0,16,4.97141458094297,0,0,1,0,0
30,0,12,2.20727491318972,1,0,0,0,0
43,0,16,3.76744177661704,0,0,1,0,1
49,0,13,3.58512021982308,0,1,0,0,1
46,0,14,4.16897323212255,0,1,0,0,0
47,0,12,2.28153168379621,1,0,0,0,0
31,0,13,3.56264736397103,0,1,0,0,0
40,0,12,3.58512021982308,1,0,0,0,1
30,0,16,3.71028336277709,0,0,1,0,0
45,0,12,2.90521826601316,1,0,0,0,1
36,0,16,3.16960477586142,0,0,1,0,1
42,1,20,3.49247315743824,0,0,0,0,0
48,0,14,3.64965874096066,0,1,0,0,0
34,0,14,3.76744177661704,0,1,0,0,1
31,0,12,1.38629436111989,1,0,0,0,0
30,0,14,2.85115104474288,0,1,0,0,1
35,0,12,1.38629436111989,1,0,0,0,0
37,0,12,2.79399263090294,1,0,0,0,0
33,1,20,5.9522438339547,0,0,0,0,0
36,0,16,3.36197666850887,0,0,1,0,0
38,0,16,2.78945747573754,0,0,1,0,0
50,0,16,4.08791367189181,0,0,1,0,0
42,0,14,3.76744177661704,0,1,0,0,0
32,0,16,3.03061953255443,0,0,1,0,0
31,0,16,3.47232472567774,0,0,1,0,0
41,1,20,3.64965874096066,0,0,0,0,0
46,0,12,2.5965088263693,1,0,0,0,0
32,0,12,2.95651156040071,1,0,0,0,1
48,0,16,3.6257548988417,0,0,1,0,0
33,0,16,2.01036786537687,0,0,1,0,0
42,0,12,3.18497427319252,1,0,0,0,0
30,0,12,1.38629436111989,1,0,0,0,0
45,0,16,2.55713084594821,0,0,1,0,0
39,0,16,3.9215924564443,0,0,1,0,1
35,0,12,2.65071077540549,1,0,0,0,0
37,0,13,3.24419363285249,0,1,0,0,0
41,0,16,3.64968374064816,0,0,1,0,0
39,0,12,1.38629436111989,1,0,0,0,0
46,0,16,3.2188758248682,0,0,1,0,0
49,0,12,3.00610850154008,1,0,0,0,0
43,0,16,1.38629436111989,0,0,1,0,0
47,0,12,3.53633005565365,1,0,0,0,0
50,0,16,1.76804294261074,0,0,1,0,1
50,0,13,3.07429459605709,0,1,0,0,1
36,0,13,2.82298016777619,0,1,0,0,0
45,0,13,2.5634689722911,0,1,0,0,0
43,0,12,3.63872967042846,1,0,0,0,0
35,0,16,3.40427904819956,0,0,1,0,0
38,0,13,3.76744177661704,0,1,0,0,1
33,0,16,3.27496529151924,0,0,1,0,0
34,0,16,3.72970144863419,0,0,1,0,0
33,0,12,3.45120780223682,1,0,0,0,0
30,0,12,2.88751868891376,1,0,0,0,0
49,0,12,3.4955080611334,1,0,0,0,0
47,0,16,2.90521826601316,0,0,1,0,1
49,0,12,3.02550443188766,1,0,0,0,0
34,0,16,3.83608185219276,0,0,1,0,0
50,0,12,1.38629436111989,1,0,0,0,0
32,0,13,2.90302287544972,0,1,0,0,0
42,0,16,1.38629436111989,0,0,1,0,0
34,0,12,1.38629436111989,1,0,0,0,0
41,0,12,3.87280229227486,1,0,0,0,0
30,0,12,2.44568593663472,1,0,0,0,0
32,0,14,1.38629436111989,0,1,0,0,0
44,0,14,3.44201937618241,0,1,0,0,0
46,0,13,2.93119375241642,0,1,0,0,0
30,0,12,2.3121545440102,1,0,0,0,0
49,0,14,3.36197666850887,0,1,0,0,0
35,0,16,4.02980604108453,0,0,1,0,0
50,0,16,2.7333680090865,0,0,1,0,0
41,0,18,3.0461237190904,0,0,0,1,1
47,0,16,3.24419363285249,0,0,1,0,0
50,0,16,1.38629436111989,0,0,1,0,0
44,0,16,3.5708725352245,0,0,1,0,0
39,0,16,3.07429459605709,0,0,1,0,0
36,0,16,3.14713192000936,0,0,1,0,1
38,0,16,1.38629436111989,0,0,1,0,0
49,0,14,3.29000316888378,0,1,0,0,0
31,0,16,2.83872852474433,0,0,1,0,0
31,1,20,3.36197666850887,0,0,0,0,1
34,0,13,3.05635689537043,0,1,0,0,0
47,0,13,2.7333680090865,0,1,0,0,0
38,0,18,3.39182963165856,0,0,0,1,0
45,0,18,3.28845570351991,0,0,0,1,1
42,0,16,3.15825120305177,0,0,1,0,0
36,0,13,1.38629436111989,0,1,0,0,0
47,0,12,1.38629436111989,1,0,0,0,0
44,0,18,2.9661318037777,0,0,0,1,0
39,0,13,2.85115104474288,0,1,0,0,0
46,1,20,4.3428059215206,0,0,0,0,0
50,1,20,3.64965874096066,0,0,0,0,1
31,0,13,2.85115104474288,0,1,0,0,0
30,0,16,3.44201937618241,0,0,1,0,1
41,0,12,1.38629436111989,1,0,0,0,0
36,0,16,2.70161931077192,0,0,1,0,1
40,0,12,1.38629436111989,1,0,0,0,0
35,0,13,1.38629436111989,0,1,0,0,0
30,0,14,2.95651156040071,0,1,0,0,1
42,0,13,2.58878678027539,0,1,0,0,0
48,0,14,2.47847575945771,0,1,0,0,0
43,0,14,2.98120417299108,0,1,0,0,0
33,0,12,3.51612734833613,1,0,0,0,0
42,0,16,3.41076683267831,0,0,1,0,0
50,0,13,4.84811636459848,0,1,0,0,1
40,0,13,3.06984024570771,0,1,0,0,1
44,0,12,3.1976736172176,1,0,0,0,0
40,0,14,1.38629436111989,0,1,0,0,0
33,0,12,2.76413966775325,1,0,0,0,1
32,0,18,1.95899538860397,0,0,0,1,0
47,0,12,2.95651156040071,1,0,0,0,0
50,0,14,3.03564888095943,0,1,0,0,0
49,0,14,3.42651518964645,0,1,0,0,1
42,0,12,1.38629436111989,1,0,0,0,0
47,0,12,1.38629436111989,1,0,0,0,0
43,0,13,1.38629436111989,0,1,0,0,0
45,0,12,3.17965511171492,1,0,0,0,0
33,0,12,3.13884422824405,1,0,0,0,0
39,0,12,2.52127429395888,1,0,0,0,0
37,0,16,3.51154543883102,0,0,1,0,0
30,0,14,2.41751505966802,0,1,0,0,1
39,0,12,3.25661615285105,1,0,0,0,0
37,0,14,3.06984024570771,0,1,0,0,0
44,0,12,2.48650793115497,1,0,0,0,0
42,0,12,2.48852329025819,1,0,0,0,0
44,0,12,3.2188758248682,1,0,0,0,0
31,0,12,2.91568956588045,1,0,0,0,0
48,0,12,2.91829034758051,1,0,0,0,1
35,0,16,3.61143752814046,0,0,1,0,0
38,0,16,3.53031198332809,0,0,1,0,0
34,0,16,3.36197666850887,0,0,1,0,0
49,0,16,4.01132122641043,0,0,1,0,0
36,0,16,4.3428059215206,0,0,1,0,0
48,0,16,3.17965511171492,0,0,1,0,0
42,1,20,3.91202300542815,0,0,0,0,0
40,0,14,2.7333680090865,0,1,0,0,0
43,0,14,2.35037575683039,0,1,0,0,0
37,0,16,3.64965874096066,0,0,1,0,0
42,0,14,3.51612734833613,0,1,0,0,0
34,0,12,2.79979926911317,1,0,0,0,0
37,0,16,3.16560335825927,0,0,1,0,0
35,0,18,2.66882948794893,0,0,0,1,1
48,0,14,3.44421476674585,0,1,0,0,0
49,0,14,1.38629436111989,0,1,0,0,0
43,0,13,2.59472151579521,0,1,0,0,0
49,0,16,3.25143609280951,0,0,1,0,0
40,0,13,3.39834431267975,0,1,0,0,0
41,0,18,4.28564750768065,0,0,0,1,0
33,0,16,3.32423634052603,0,0,1,0,1
47,0,13,2.26336437984076,0,1,0,0,0
35,0,14,3.80666248977032,0,1,0,0,0
46,0,14,2.90521826601316,0,1,0,0,0
31,0,12,2.30364222633933,1,0,0,0,0
38,0,14,2.79399263090294,0,1,0,0,0
40,0,13,3.07429459605709,0,1,0,0,0
37,0,13,2.17155683058764,0,1,0,0,0
30,0,16,3.07429459605709,0,0,1,0,0
34,0,14,2.59983661646198,0,1,0,0,0
47,0,14,3.22584449418429,0,1,0,0,0
50,0,16,2.99546781551112,0,0,1,0,1
34,0,16,3.03141286857383,0,0,1,0,0
34,0,16,2.55104645229255,0,0,1,0,0
45,0,12,2.23804657185647,1,0,0,0,0
47,0,14,3.12356564506388,0,1,0,0,0
49,0,12,2.40098575771681,1,0,0,0,0
35,0,12,2.52572864430826,1,0,0,0,0
31,0,16,3.12014098418251,0,0,1,0,0
33,0,16,1.38629436111989,0,0,1,0,0
45,0,18,3.03462933966466,0,0,0,1,0
46,0,16,3.02105008153828,0,0,1,0,1
33,0,16,3.55434856115633,0,0,1,0,0
41,0,13,4.51465617844726,0,1,0,0,1
32,0,12,3.81328816474246,1,0,0,0,0
39,0,14,3.07835301618459,0,1,0,0,1
34,0,16,3.00530172457014,0,0,1,0,0
35,0,14,3.27496529151924,0,1,0,0,0
34,0,14,3.44201937618241,0,1,0,0,0
39,0,16,1.38629436111989,0,0,1,0,0
36,0,12,2.66882948794893,1,0,0,0,0
38,0,12,2.63492793627325,1,0,0,0,0
35,0,12,3.05635689537043,1,0,0,0,0
39,0,16,4.27826740038303,0,0,1,0,0
46,0,14,2.4567357728213,0,1,0,0,0
32,0,13,2.78215817325593,0,1,0,0,1
48,0,13,3.48260465629749,0,1,0,0,0
50,0,12,2.87844318703089,1,0,0,0,0
32,0,13,3.2188758248682,0,1,0,0,0
47,0,14,3.44201937618241,0,1,0,0,0
43,0,18,2.83872852474433,0,0,0,1,0
47,0,13,3.15718225586286,0,1,0,0,0
45,0,14,1.38629436111989,0,1,0,0,0
48,0,12,3.2379240198389,1,0,0,0,0
50,0,14,4.56594947283481,0,1,0,0,0
41,0,16,3.44201937618241,0,0,1,0,1
38,0,14,2.15800386418294,0,1,0,0,0
37,0,14,3.57169719949094,0,1,0,0,0
41,0,16,3.87280229227486,0,0,1,0,0
45,0,16,3.36197666850887,0,0,1,0,0
40,0,16,4.46058895717698,0,0,1,0,0
43,0,18,3.67163764767943,0,0,0,1,0
41,0,18,3.64965874096066,0,0,0,1,0
41,0,12,2.83872852474433,1,0,0,0,0
32,0,16,3.85032943642281,0,0,1,0,0
34,0,16,2.37912517011638,0,0,1,0,0
48,0,18,3.17965511171492,0,0,0,1,0
36,0,13,3.07429459605709,0,1,0,0,0
39,0,14,2.95651156040071,0,1,0,0,0
30,0,12,2.54678205350609,1,0,0,0,0
38,0,13,2.83872852474433,0,1,0,0,0
48,0,12,2.57921732925924,1,0,0,0,0
44,1,20,3.67435135355103,0,0,0,0,1
45,0,12,2.99733355492097,1,0,0,0,1
38,0,12,2.52572864430826,1,0,0,0,0
32,0,12,2.5634689722911,1,0,0,0,0
42,0,13,2.52572864430826,0,1,0,0,0
50,0,12,2.5634689722911,1,0,0,0,0
49,0,14,2.86120138059639,0,1,0,0,0
30,0,13,2.13470422035489,0,1,0,0,0
35,0,14,2.78215817325593,0,1,0,0,1
49,0,12,2.86689940171102,1,0,0,0,0
32,0,12,2.3121545440102,1,0,0,0,0
35,0,14,1.38629436111989,0,1,0,0,0
33,0,12,1.38629436111989,1,0,0,0,0
48,0,12,1.38629436111989,1,0,0,0,0
49,0,12,2.7333680090865,1,0,0,0,0
30,0,14,2.94443897916644,0,1,0,0,0
36,0,14,2.82298016777619,0,1,0,0,0
30,0,13,3.2188758248682,0,1,0,0,1
50,0,12,1.38629436111989,1,0,0,0,0
37,0,12,1.38629436111989,1,0,0,0,0
35,1,20,1.38629436111989,0,0,0,0,0
49,0,13,1.75253875607477,0,1,0,0,0
39,0,12,3.17965511171492,1,0,0,0,0
43,0,14,4.18517697731702,0,1,0,0,0
38,0,12,1.38629436111989,1,0,0,0,0
50,0,13,2.95651156040071,0,1,0,0,0
50,0,16,2.31024796573961,0,0,1,0,0
39,0,16,2.878550018931,0,0,1,0,1
44,0,12,1.38629436111989,1,0,0,0,0
48,0,14,2.95651156040071,0,1,0,0,0
43,0,12,2.95651156040071,1,0,0,0,0
34,1,20,4.58536755869191,0,0,0,0,0
32,0,12,2.23259272117401,1,0,0,0,0
39,0,12,1.38629436111989,1,0,0,0,0
50,0,13,3.58512021982308,0,1,0,0,0
30,0,12,3.15718225586286,1,0,0,0,0
46,0,12,3.64965874096066,1,0,0,0,0
34,0,12,2.43226291630258,1,0,0,0,0
30,0,12,2.7051971321198,1,0,0,0,0
45,0,14,1.38629436111989,0,1,0,0,0
37,0,12,2.82298016777619,1,0,0,0,0
49,0,14,3.32835094085921,0,1,0,0,0
33,0,12,1.79336075059503,1,0,0,0,0
38,0,12,2.46630522383745,1,0,0,0,1
30,0,12,3.23161485064563,1,0,0,0,0
43,0,13,2.61274002129789,0,1,0,0,0
33,0,13,2.99999667234045,0,1,0,0,0
49,0,12,2.95651156040071,1,0,0,0,0
50,0,14,3.2188758248682,0,1,0,0,1
46,0,16,2.01490302054226,0,0,1,0,0
43,0,16,2.01490302054226,0,0,1,0,1
48,0,12,2.63022135308869,1,0,0,0,0
49,0,14,2.66882948794893,0,1,0,0,0
48,0,14,3.04452243772342,0,1,0,0,0
41,0,14,2.95651156040071,0,1,0,0,0
41,0,13,3.33379055333084,0,1,0,0,0
34,0,13,1.6094379124341,0,1,0,0,0
44,0,12,4.06259586390752,1,0,0,0,0
35,0,13,2.76076698327461,0,1,0,0,0
38,0,12,2.80714110374644,1,0,0,0,0
33,0,12,1.8860701486993,1,0,0,0,0
44,0,16,2.66171202018006,0,0,1,0,1
42,0,14,2.82298016777619,0,1,0,0,0
48,0,12,2.40312632221592,1,0,0,0,1
41,0,12,2.30258509299405,1,0,0,0,0
42,0,16,3.2188758248682,0,0,1,0,0
36,0,16,3.00530172457014,0,0,1,0,0
43,0,13,3.17965511171492,0,1,0,0,0
37,0,13,2.93119375241642,0,1,0,0,0
50,0,12,1.38629436111989,1,0,0,0,0
38,0,12,1.38629436111989,1,0,0,0,0
47,0,14,3.96811247207919,0,1,0,0,0
37,0,12,1.58721477564939,1,0,0,0,0
41,0,13,1.38629436111989,0,1,0,0,0
50,0,12,2.48650793115497,1,0,0,0,0
40,0,12,1.38629436111989,1,0,0,0,0
38,0,12,1.57021719928082,1,0,0,0,0
48,0,14,1.38629436111989,0,1,0,0,0
48,0,12,2.82298016777619,1,0,0,0,0
32,0,12,2.07944154167984,1,0,0,0,1
40,0,12,3.58512021982308,1,0,0,0,0
35,0,12,2.82298016777619,1,0,0,0,1
44,0,12,2.66882948794893,1,0,0,0,1
34,0,12,2.15800386418294,1,0,0,0,1
34,0,13,2.57918323776904,0,1,0,0,1
37,0,13,1.97568230738898,0,1,0,0,1
37,0,13,3.02883222198034,0,1,0,0,1
43,0,16,3.87280229227486,0,0,1,0,0
50,0,12,4.05512384906882,1,0,0,0,0
36,0,14,2.89197303926314,0,1,0,0,0
36,0,12,2.53720104547049,1,0,0,0,1
39,0,18,3.42651518964645,0,0,0,1,1
32,0,13,2.66882948794893,0,1,0,0,0
32,0,14,3.36197666850887,0,1,0,0,0
40,0,16,3.49007667113619,0,0,1,0,0
50,0,14,2.51714490061686,0,1,0,0,0
39,0,12,3.29298379702192,1,0,0,0,0
37,0,12,3.57555076880693,1,0,0,0,0
46,0,14,2.49114831071148,0,1,0,0,0
45,0,16,2.84278279507237,0,0,1,0,0
41,0,12,2.5634689722911,1,0,0,0,0
43,0,16,3.04352293739034,0,0,1,0,0
32,0,18,3.64965874096066,0,0,0,1,0
31,0,13,2.48650793115497,0,1,0,0,0
45,0,16,2.99573227355399,0,0,1,0,0
36,0,16,3.17363703938936,0,0,1,0,1
32,1,20,3.64965874096066,0,0,0,0,1
48,0,16,3.27496529151924,0,0,1,0,0
46,0,16,1.38629436111989,0,0,1,0,0
31,0,16,3.5983654465731,0,0,1,0,0
50,0,12,2.7646205525906,1,0,0,0,0
37,0,16,2.88751868891376,0,0,1,0,1
39,0,12,2.52672814464134,1,0,0,0,0
44,0,12,4.00733318523247,1,0,0,0,0
35,0,13,1.38629436111989,0,1,0,0,0
41,0,14,3.36197666850887,0,1,0,0,0
49,0,12,3.87280229227486,1,0,0,0,1
47,0,13,2.85115104474288,0,1,0,0,0
41,0,12,2.26336437984076,1,0,0,0,0
32,0,14,2.66882948794893,0,1,0,0,0
33,0,13,3.07429459605709,0,1,0,0,1
40,0,16,3.06187207605854,0,0,1,0,0
32,0,12,2.35867455964509,1,0,0,0,0
35,0,14,2.03861954715958,0,1,0,0,0
41,0,12,2.13553100833088,1,0,0,0,0
43,0,12,3.2470467018349,1,0,0,0,0
30,0,12,1.9568392195875,1,0,0,0,0
37,0,12,3.31318650433944,1,0,0,0,0
36,0,12,2.93119375241642,1,0,0,0,1
48,0,12,1.38629436111989,1,0,0,0,0
39,0,13,1.38629436111989,0,1,0,0,0
48,0,13,2.82298016777619,0,1,0,0,1
37,0,12,2.95651156040071,1,0,0,0,0
40,0,13,2.66882948794893,0,1,0,0,0
47,1,20,3.64965874096066,0,0,0,0,0
36,0,12,2.76413966775325,1,0,0,0,0
34,0,16,3.04748333860644,0,0,1,0,0
40,0,12,2.5634689722911,1,0,0,0,0
31,0,12,1.38629436111989,1,0,0,0,0
45,0,14,3.4673371841667,0,1,0,0,0
47,0,12,2.82298016777619,1,0,0,0,0
40,0,16,3.09961240404138,0,0,1,0,0
40,0,16,1.38629436111989,0,0,1,0,0
37,0,12,3.13883311719466,1,0,0,0,0
34,0,12,2.59983661646198,1,0,0,0,0
30,0,16,2.44568593663472,0,0,1,0,0
32,0,13,3.13883311719466,0,1,0,0,0
34,0,16,3.02417020887452,0,0,1,0,0
46,0,14,3.11777970799683,0,1,0,0,0
49,0,12,3.08907373348368,1,0,0,0,0
33,0,18,3.4673371841667,0,0,0,1,0
49,0,12,2.39789527279837,1,0,0,0,0
46,0,16,3.39834431267975,0,0,1,0,0
50,0,12,2.59983661646198,1,0,0,0,0
31,0,14,2.66882948794893,0,1,0,0,0
35,0,12,2.47548742787151,1,0,0,0,0
43,0,12,1.38629436111989,1,0,0,0,0
49,0,16,2.87646885272717,0,0,1,0,0
30,0,14,2.78995164537037,0,1,0,0,0
31,0,14,3.65049589045322,0,1,0,0,1
34,0,13,3.01508230975849,0,1,0,0,0
37,0,14,2.59983661646198,0,1,0,0,0
34,0,13,3.2188758248682,0,1,0,0,0
33,0,16,1.38629436111989,0,0,1,0,0
35,0,18,3.12882486799759,0,0,0,1,1
38,0,16,2.54715890556535,0,0,1,0,1
30,0,13,2.18332167216723,0,1,0,0,1
41,0,13,2.85115104474288,0,1,0,0,0
44,0,16,4.60877346202574,0,0,1,0,0
34,1,20,2.82162860547656,0,0,0,0,1
42,0,18,3.6088367464404,0,0,0,1,0
47,0,14,2.85115104474288,0,1,0,0,1
41,0,13,1.38629436111989,0,1,0,0,0
32,0,13,3.31318650433944,0,1,0,0,0
31,0,16,3.51612734833613,0,0,1,0,1
40,0,14,2.89729220074074,0,1,0,0,1
33,0,12,4.98465980769299,1,0,0,0,0
47,0,16,4.8283137373023,0,0,1,0,0
44,0,18,1.38629436111989,0,0,0,1,0
38,0,16,3.44201937618241,0,0,1,0,0
40,0,16,3.64965874096066,0,0,1,0,0
37,0,16,3.32423634052603,0,0,1,0,1
35,0,16,3.98613097758187,0,0,1,0,0
47,0,16,3.23077061252035,0,0,1,0,0
39,0,12,2.90872089656436,1,0,0,0,0
35,0,16,2.76076698327461,0,0,1,0,0
32,0,14,2.97631418769689,0,1,0,0,0
38,0,16,3.4673371841667,0,0,1,0,0
47,0,12,2.79399263090294,1,0,0,0,1
49,1,20,3.70372596223093,0,0,0,0,1
30,0,16,3.29298379702192,0,0,1,0,0
41,0,13,4.20927452889608,0,1,0,0,0
50,0,13,2.96844013126598,0,1,0,0,0
42,0,12,2.79399263090294,1,0,0,0,1
50,0,12,1.93486031286873,1,0,0,0,0
30,0,12,2.55558160745794,1,0,0,0,0
36,0,13,2.87646885272717,0,1,0,0,0
49,0,14,2.10084545034299,0,1,0,0,1
39,0,16,3.91019276012199,0,0,1,0,0
42,0,12,2.59983661646198,1,0,0,0,0
42,0,16,2.64180081556101,0,0,1,0,1
38,0,16,1.38629436111989,0,0,1,0,0
38,0,16,3.14203311992534,0,0,1,0,0
37,0,16,3.16960477586142,0,0,1,0,1
43,0,16,3.29298379702192,0,0,1,0,1
43,0,12,1.87032179173116,1,0,0,0,0
42,0,18,3.00530172457014,0,0,0,1,1
34,0,16,3.17965511171492,0,0,1,0,1
38,0,16,2.12410231250726,0,0,1,0,1
44,1,20,3.07953337491337,0,0,0,0,1
32,0,16,3.87280229227486,0,0,1,0,1
34,1,20,4.13516655674236,0,0,0,0,0
34,0,18,3.50173861088403,0,0,0,1,1
31,0,16,1.38629436111989,0,0,1,0,0
48,0,14,2.77419000360676,0,1,0,0,0
32,0,14,3.29298379702192,0,1,0,0,0
39,0,12,2.35867455964509,1,0,0,0,1
31,0,12,3.32809235806387,1,0,0,0,0
34,0,12,2.83872852474433,1,0,0,0,0
42,0,18,2.70805020110221,0,0,0,1,0
38,0,12,2.5634689722911,1,0,0,0,0
35,0,12,3.00530172457014,1,0,0,0,0
45,0,16,2.46418051927088,0,0,1,0,0
42,0,13,1.38629436111989,0,1,0,0,0
34,0,16,1.38629436111989,0,0,1,0,0
41,0,16,2.88751868891376,0,0,1,0,0
44,1,20,1.38629436111989,0,0,0,0,0
41,0,12,3.26399626014867,1,0,0,0,0
39,0,14,2.83872852474433,0,1,0,0,0
33,0,12,2.95651156040071,1,0,0,0,0
35,0,12,1.97568230738898,1,0,0,0,0
40,0,16,3.01713618221714,0,0,1,0,0
39,0,12,2.16538397148056,1,0,0,0,0
38,0,14,3.07429459605709,0,1,0,0,1
39,0,13,2.5634689722911,0,1,0,0,0
48,0,12,2.5634689722911,1,0,0,0,0
42,0,12,2.5634689722911,1,0,0,0,0
46,0,14,2.66882948794893,0,1,0,0,0
37,0,16,3.0200495812047,0,0,1,0,0
49,0,16,2.63805782928218,0,0,1,0,0
37,0,12,2.77258872223978,1,0,0,0,0
30,0,14,2.74741976254215,0,1,0,0,0
30,0,12,2.66882948794893,1,0,0,0,0
34,0,14,2.95656155915075,0,1,0,0,0
49,0,12,2.7333680090865,1,0,0,0,0
45,0,13,3.44201937618241,0,1,0,0,0
48,0,16,3.87280229227486,0,0,1,0,0
35,0,14,2.91729084724743,0,1,0,0,1
30,0,16,3.03655426807425,0,0,1,0,0
48,0,18,3.58512021982308,0,0,0,1,1
48,1,20,2.7333680090865,0,0,0,0,0
41,1,20,5.15373613773693,0,0,0,0,0
41,0,14,3.36197666850887,0,1,0,0,0
49,0,12,2.66882948794893,1,0,0,0,0
49,0,16,2.93119375241642,0,0,1,0,0
44,0,18,4.05512384906882,0,0,0,1,0
46,0,14,3.27496529151924,0,1,0,0,0
41,0,13,2.69235998535912,0,1,0,0,0
44,0,13,2.8466966943935,0,1,0,0,0
30,0,14,3.21894248931274,0,1,0,0,0
34,0,16,3.48713981146288,0,0,1,0,0
33,0,14,3.37850597046008,0,1,0,0,0
45,0,16,4.12658281305096,0,0,1,0,0
41,0,13,3.30481825466893,0,1,0,0,0
33,0,18,3.64965874096066,0,0,0,1,0
37,0,13,3.6370799587538,0,1,0,0,0
31,0,14,2.95651156040071,0,1,0,0,0
40,0,14,3.39476649133186,0,1,0,0,0
46,0,12,2.59983661646198,1,0,0,0,0
50,0,13,1.38629436111989,0,1,0,0,0
42,0,13,1.38629436111989,0,1,0,0,0
30,0,16,2.16805420003644,0,0,1,0,0
39,0,14,3.15718225586286,0,1,0,0,0
42,0,16,2.94393277819385,0,0,1,0,0
46,0,13,2.64635663209687,0,1,0,0,0
43,0,12,3.07429459605709,1,0,0,0,0
34,0,16,2.10921370001351,0,0,1,0,1
33,0,16,3.04352293739034,0,0,1,0,0
33,0,12,3.24302628510048,1,0,0,0,0
35,0,14,3.58512021982308,0,1,0,0,0
33,0,14,3.02883222198034,0,1,0,0,0
32,0,16,3.13883311719466,0,0,1,0,0
44,0,13,2.99573227355399,0,1,0,0,0
41,0,16,3.09961240404138,0,0,1,0,0
48,0,12,2.93403870454865,1,0,0,0,0
30,0,12,2.30258509299405,1,0,0,0,0
40,0,18,2.59983661646198,0,0,0,1,0
36,0,13,3.05182174020503,0,1,0,0,0
40,0,12,2.63492793627325,1,0,0,0,0
45,0,13,2.85115104474288,0,1,0,0,0
45,0,13,2.93119375241642,0,1,0,0,0
32,0,12,3.06187207605854,1,0,0,0,0
48,0,12,2.95651156040071,1,0,0,0,0
36,0,13,3.27496529151924,0,1,0,0,0
50,0,13,2.86120138059639,0,1,0,0,0
31,0,12,2.95651156040071,1,0,0,0,0
47,0,16,1.38629436111989,0,0,1,0,0
48,0,14,2.5634689722911,0,1,0,0,0
48,0,14,1.38629436111989,0,1,0,0,0
46,0,16,3.03462933966466,0,0,1,0,0
38,0,13,3.07429459605709,0,1,0,0,0
42,0,16,3.05012634561979,0,0,1,0,0
45,0,13,3.05182174020503,0,1,0,0,0
33,0,13,2.92525901689661,0,1,0,0,0
33,0,14,3.17965511171492,0,1,0,0,0
48,0,16,3.03655426807425,0,0,1,0,0
38,0,13,2.82298016777619,0,1,0,0,0
43,0,12,1.38629436111989,1,0,0,0,0
41,0,14,1.38629436111989,0,1,0,0,0
49,0,14,2.40794560865187,0,1,0,0,0
43,0,12,3.13883311719466,1,0,0,0,0
44,0,12,2.85115104474288,1,0,0,0,0
33,0,16,3.17965511171492,0,0,1,0,0
43,0,12,2.87312995146166,1,0,0,0,0
32,0,16,2.52572864430826,0,0,1,0,1
31,0,13,2.27441421602735,0,1,0,0,0
46,0,13,2.30258509299405,0,1,0,0,0
38,0,13,2.79399263090294,0,1,0,0,0
