state,age,sex,educ,race,hispanic,CoB,citizen,ESR,cell_use_phone_calls,cell_use_text_msg,cell_use_photo_video,cell_use_browse_web,cell_use_email,cell_use_games,cell_use_social_media,cell_use_download_apps,cell_use_music
53,30,2,44,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
53,22,2,40,4,-1,217,5,7,1,1,1,2,1,2,2,2,2
53,30,2,43,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
53,23,2,40,2,-1,57,1,3,1,1,2,2,1,2,2,2,2
53,43,2,35,2,-1,57,1,7,1,1,2,2,2,2,2,2,2
53,56,2,37,2,-1,57,1,6,1,2,2,2,2,2,2,2,2
95,28,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
95,27,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
95,29,1,39,4,-1,57,1,7,1,2,2,2,2,2,2,2,2
95,39,2,40,15,-1,57,1,1,1,1,1,1,1,1,1,1,1
95,40,1,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
42,31,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
42,25,1,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
42,35,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
47,46,2,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
47,58,1,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
47,25,2,43,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
47,60,2,40,1,4,303,5,1,1,2,2,2,2,2,2,2,2
61,34,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
61,24,1,39,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
61,49,2,43,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
61,46,2,40,2,1,303,4,1,1,1,1,2,2,2,2,2,2
11,48,1,39,1,-1,57,1,1,1,1,1,1,2,2,2,1,2
11,34,1,40,3,2,57,1,1,1,1,2,1,2,2,1,2,1
11,17,1,37,1,-1,57,1,7,1,1,1,1,2,2,1,1,1
11,42,1,43,1,-1,57,1,1,1,1,2,1,2,2,1,2,1
11,40,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
11,42,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
11,60,2,44,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
11,50,2,40,1,-1,57,1,7,1,1,1,1,2,2,2,2,2
11,46,2,44,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
11,60,2,39,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
11,61,1,39,1,-1,57,1,6,1,1,2,2,2,2,2,2,2
11,41,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
11,60,2,46,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
52,56,2,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
52,50,2,42,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
52,45,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
52,65,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
52,50,1,39,2,-1,333,5,1,1,2,2,2,2,2,2,2,2
52,53,2,37,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
41,40,2,40,1,-1,57,1,1,1,1,1,2,1,2,1,2,2
41,62,1,43,2,-1,462,4,1,1,2,2,2,2,2,2,2,2
41,37,2,43,1,-1,57,1,7,1,1,1,1,1,2,1,2,2
41,63,1,44,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
41,61,2,42,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
41,49,1,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
43,30,1,39,1,-1,57,1,1,1,1,1,2,2,2,1,2,2
43,52,1,41,1,-1,57,1,2,1,1,1,2,1,2,2,1,2
46,54,2,41,1,-1,57,1,6,1,1,1,2,1,2,2,2,2
88,28,2,39,2,-1,57,1,1,1,1,1,1,2,2,1,2,1
88,50,2,39,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
12,37,1,44,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
12,44,1,39,3,-1,57,1,6,1,1,1,1,2,2,2,2,1
12,39,2,42,1,-1,57,1,1,1,1,1,1,1,2,1,2,1
12,58,2,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
12,48,1,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
12,32,1,39,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
12,53,2,43,1,-1,57,1,7,2,1,2,2,2,2,2,2,2
12,56,1,39,1,-1,129,4,1,1,1,2,2,2,2,2,2,2
12,63,2,46,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
44,32,1,39,3,-1,57,1,1,1,2,2,2,2,2,2,2,2
73,23,2,36,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
92,42,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
92,56,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
92,25,2,40,2,-1,57,1,7,1,1,1,1,1,2,1,1,1
15,41,1,43,19,-1,57,1,1,1,1,1,1,1,1,2,1,1
15,64,2,45,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
15,46,2,32,1,2,73,2,6,1,1,1,2,2,2,2,2,2
15,45,2,43,1,-1,57,1,4,1,1,1,1,1,1,2,2,1
15,33,1,41,1,-1,57,1,1,1,1,1,1,1,1,2,2,1
15,54,1,36,1,-1,57,1,1,1,1,1,1,1,2,2,2,1
15,39,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
57,40,1,43,2,-1,57,1,1,1,1,1,2,2,2,2,2,2
57,57,1,39,1,-1,57,1,6,1,1,1,2,2,2,2,2,2
57,30,2,43,2,-1,57,1,7,1,1,1,1,1,1,1,2,1
57,37,1,39,2,-1,57,1,1,1,1,1,1,1,1,1,2,1
45,40,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
45,55,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
45,20,1,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
13,57,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
13,36,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
13,46,1,39,1,-1,301,5,2,1,2,1,2,2,2,2,2,2
13,31,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
13,51,2,39,1,-1,57,1,6,1,1,1,2,2,2,2,2,2
13,42,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
54,32,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
54,55,2,40,1,4,312,4,1,1,2,2,2,2,2,2,2,2
54,51,1,45,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
54,28,1,39,2,-1,57,1,1,1,1,1,2,2,2,2,2,2
35,47,1,39,3,-1,57,1,1,1,1,2,2,1,2,2,2,2
35,39,1,41,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
35,26,1,41,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
35,36,2,40,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
83,38,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
83,59,2,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
83,54,1,40,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
83,64,1,42,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
63,47,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,1,2
63,56,2,43,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
63,47,2,43,4,-1,247,5,1,1,2,2,2,2,2,2,2,2
63,62,2,41,1,-1,57,1,5,1,1,2,2,2,2,2,2,2
63,19,2,39,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
63,57,2,35,2,-1,57,1,6,1,2,1,2,2,2,2,2,2
63,58,1,40,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
63,53,2,43,2,-1,57,1,1,1,2,1,2,2,2,1,2,2
63,61,2,43,2,-1,57,1,1,1,1,1,2,2,2,2,1,2
63,41,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
63,32,2,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
63,44,2,40,1,-1,57,1,7,1,1,2,2,1,2,2,2,2
63,48,2,43,1,-1,57,1,1,1,1,1,1,1,2,2,1,2
63,36,2,36,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
63,37,2,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
94,54,2,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
94,34,2,40,3,-1,57,1,1,1,1,1,1,1,1,2,1,1
94,47,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
94,40,2,40,7,-1,57,1,1,1,1,1,1,1,2,1,1,1
94,23,1,39,3,-1,57,1,1,1,1,1,1,2,2,2,2,2
86,26,2,36,1,1,57,1,1,1,2,2,2,2,2,2,2,2
86,37,2,41,1,-1,212,5,1,2,1,1,1,1,1,1,1,1
86,53,1,44,2,-1,440,4,1,1,2,2,2,2,2,2,2,2
86,44,2,36,1,1,57,1,1,1,2,2,2,2,2,2,2,2
86,37,2,37,1,1,57,1,1,1,2,2,2,2,2,2,2,2
86,21,2,40,4,-1,57,1,1,1,1,1,1,1,2,1,1,1
86,62,1,40,1,1,57,1,5,1,1,1,2,2,2,2,2,2
86,39,2,39,1,1,57,1,1,1,1,1,1,1,2,1,1,2
71,31,1,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
71,38,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
71,58,2,38,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
71,49,2,38,1,-1,57,1,2,1,1,1,1,1,1,1,1,2
71,29,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,23,2,39,2,-1,57,1,1,1,1,1,1,2,2,1,1,1
93,56,2,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
93,62,1,39,1,1,57,1,6,1,2,2,2,2,2,2,2,2
93,48,1,36,1,1,57,1,1,1,1,1,1,1,1,1,1,1
93,37,2,35,1,1,303,5,4,1,2,2,2,2,2,2,2,2
93,46,1,35,1,1,303,5,1,1,1,1,1,2,2,2,2,1
93,53,1,34,1,1,303,4,1,1,2,2,2,2,2,2,2,2
93,27,2,43,1,1,57,1,1,1,1,1,1,1,1,1,1,1
93,39,1,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,22,1,40,1,1,303,5,1,1,1,2,2,2,2,2,2,2
93,52,1,41,1,4,312,4,1,1,1,2,2,2,2,2,2,2
93,26,2,43,1,-1,57,1,4,1,1,1,1,1,1,1,2,1
93,28,1,45,4,-1,231,4,1,1,1,1,1,1,2,1,1,1
93,28,1,39,1,-1,57,1,4,1,2,2,2,2,2,2,2,2
93,35,1,44,1,-1,137,5,1,1,1,1,1,1,2,1,1,1
93,30,1,43,1,-1,57,1,4,1,1,1,1,1,1,1,1,1
93,39,2,33,1,4,314,4,7,1,2,2,2,2,2,2,2,2
93,38,1,45,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,24,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
93,38,2,43,4,-1,217,5,7,1,2,2,2,2,2,2,2,2
93,51,1,40,1,-1,57,1,1,1,1,1,1,1,1,2,2,1
93,20,1,40,1,1,303,5,7,1,1,1,1,1,1,1,1,1
93,40,1,43,1,-1,128,4,1,1,2,2,2,2,2,2,2,2
93,57,2,40,4,-1,217,4,1,1,1,1,1,1,2,2,1,2
93,43,2,35,1,1,303,5,1,1,2,2,2,1,2,1,2,2
93,33,2,40,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
93,26,2,41,4,-1,217,5,7,1,1,1,2,2,2,2,2,2
93,46,1,44,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
93,22,1,40,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
93,51,1,42,1,1,57,1,3,1,1,2,2,2,2,2,2,2
93,57,1,39,1,4,312,4,1,1,1,1,2,2,2,2,2,2
93,43,2,44,2,-1,57,1,1,1,1,2,2,2,2,2,2,2
93,47,1,40,1,4,313,4,1,1,1,1,1,1,1,1,1,1
93,21,2,40,1,-1,57,1,1,1,1,1,2,1,2,2,2,1
93,30,2,43,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
93,32,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,23,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
93,53,2,42,1,4,314,4,6,1,1,2,2,2,2,2,2,2
93,21,1,39,1,1,57,1,4,1,1,1,1,1,1,1,1,1
93,48,1,34,4,-1,207,5,4,1,1,1,2,2,1,2,2,1
93,44,2,42,4,-1,207,4,1,1,1,1,2,2,2,2,2,2
93,49,2,43,4,-1,233,5,6,1,1,1,1,1,1,1,1,1
93,50,2,46,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,44,2,42,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
93,41,2,38,1,1,303,5,7,1,2,2,2,2,2,2,2,2
93,52,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
93,42,1,40,4,-1,209,4,1,2,1,1,1,1,1,1,1,1
93,49,1,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
93,42,1,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
93,26,2,43,4,-1,207,5,7,1,1,1,1,1,2,2,1,1
93,33,2,39,1,1,57,1,7,1,1,1,1,1,1,1,1,1
93,44,1,40,1,-1,57,1,6,1,1,1,2,2,2,2,2,2
93,62,1,43,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
93,32,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
84,22,2,39,1,1,57,1,1,1,1,1,1,1,1,1,1,1
84,44,2,44,1,-1,57,1,1,2,1,2,2,1,2,2,1,2
84,45,2,40,1,1,303,3,7,1,1,1,1,1,2,2,2,2
84,57,2,39,1,-1,57,1,1,1,1,1,1,2,1,1,1,1
84,32,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
84,31,2,33,1,1,303,5,1,1,1,1,2,2,2,2,2,2
84,46,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
84,48,1,43,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
84,51,1,39,1,1,57,1,4,1,1,1,2,1,2,2,1,1
84,41,1,39,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
84,54,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
84,17,2,37,1,1,57,1,7,1,1,1,1,1,2,1,1,2
16,43,2,43,1,4,370,5,1,1,1,1,2,2,1,1,2,2
16,19,2,40,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
16,52,1,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
16,57,2,45,2,-1,57,1,1,1,1,1,1,1,2,1,1,2
16,38,1,44,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
16,52,1,44,1,-1,128,4,1,1,1,2,2,2,2,2,2,2
16,37,1,39,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
16,57,1,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
16,46,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
16,46,1,44,1,-1,57,1,1,1,1,1,1,2,2,2,2,2
16,28,2,43,1,-1,57,1,7,1,1,1,1,1,1,1,1,1
16,59,2,44,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
16,28,1,44,4,4,134,5,1,1,2,2,1,1,2,2,2,2
16,48,1,40,1,-1,362,5,1,1,1,2,2,2,2,2,2,2
51,41,2,40,1,-1,57,1,1,1,1,1,1,1,2,2,1,1
51,54,1,39,1,-1,57,1,2,1,2,2,2,2,2,2,2,2
51,46,2,44,2,-1,57,1,1,1,1,2,2,2,2,2,2,2
51,63,1,46,1,-1,57,1,1,1,1,2,2,2,2,2,1,2
51,32,2,43,2,-1,57,1,1,1,1,1,2,2,2,2,2,2
51,28,2,46,1,-1,57,1,1,1,1,1,1,2,1,1,1,1
53,45,2,39,10,-1,57,1,7,1,2,2,2,2,2,2,2,2
53,17,2,34,10,4,312,5,2,1,1,1,1,1,1,1,1,1
53,30,2,43,2,-1,57,1,1,1,1,1,1,2,1,1,1,1
53,51,2,40,2,-1,416,4,1,1,1,2,2,2,2,2,2,2
53,26,2,43,2,-1,57,1,7,1,1,1,1,1,2,1,2,1
53,40,2,42,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
53,24,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
53,34,2,45,4,-1,57,1,1,1,1,1,1,1,2,2,1,1
53,18,1,39,2,-1,57,1,5,1,1,1,1,1,2,1,1,2
53,42,2,44,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
53,36,2,39,2,-1,57,1,7,1,1,1,2,2,2,2,2,2
53,40,2,44,2,-1,57,1,1,1,1,1,2,2,2,2,2,2
59,46,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
59,59,2,39,4,-1,247,4,1,1,2,2,2,2,2,2,2,2
59,62,2,40,2,-1,333,4,1,2,1,2,2,2,2,2,2,2
59,59,2,43,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
59,60,2,37,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
59,31,2,43,1,4,57,1,1,1,1,1,1,1,1,1,1,1
59,16,2,36,4,-1,57,1,7,2,1,2,2,2,2,2,2,2
59,48,2,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
59,44,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
59,29,1,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
59,53,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
59,26,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,2,1
59,36,2,43,1,-1,362,5,1,1,1,2,2,2,2,2,2,2
59,34,1,40,1,-1,57,1,6,1,2,2,2,2,2,2,2,2
59,62,2,43,1,-1,57,1,7,1,2,2,2,2,2,2,2,2
59,39,1,39,1,3,327,5,1,1,2,2,2,2,2,2,2,2
59,38,1,40,1,4,315,4,1,1,1,1,1,1,1,1,1,1
59,30,2,37,2,-1,57,1,6,1,1,1,2,2,2,2,2,2
59,37,1,43,1,4,370,5,1,1,1,1,1,1,2,1,1,1
59,59,1,39,1,3,327,5,4,1,2,2,2,2,2,2,2,2
59,60,2,44,2,-1,57,1,1,1,2,2,2,2,2,2,2,2
59,48,2,43,1,3,57,1,1,1,1,1,1,1,1,2,2,2
59,33,2,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
59,61,1,42,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
59,32,2,42,2,-1,57,1,1,2,1,1,1,1,2,1,2,2
59,46,2,44,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
59,60,1,43,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
59,51,2,44,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
59,49,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
59,44,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
59,48,1,41,1,-1,414,4,1,1,1,2,2,2,2,2,2,2
59,42,2,40,1,-1,57,1,1,1,1,1,1,1,1,2,1,2
59,62,1,46,1,-1,57,1,2,1,1,1,2,2,2,2,2,2
58,26,2,42,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
58,46,1,39,1,-1,57,1,1,1,1,1,1,1,2,1,2,2
58,30,2,40,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,36,2,43,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
58,40,1,43,1,-1,57,1,3,1,1,1,1,1,1,2,1,1
58,47,2,42,2,-1,57,1,1,1,1,1,1,1,1,1,2,1
58,35,2,41,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,45,2,42,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,45,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,2
58,30,2,39,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,21,1,38,2,-1,57,1,4,1,2,2,2,2,2,2,2,2
58,26,2,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
58,42,1,44,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,35,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
58,47,2,43,1,-1,57,1,4,1,2,2,2,2,2,2,2,2
58,44,1,40,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
58,30,1,39,1,-1,150,5,1,1,1,1,1,1,1,1,1,1
58,53,2,43,1,-1,57,1,2,1,1,1,2,2,2,2,2,2
58,39,2,39,1,-1,57,1,7,1,1,2,2,2,2,2,2,2
58,50,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
58,32,1,43,2,-1,57,1,7,1,1,1,1,1,1,1,1,1
58,38,1,43,1,-1,57,1,1,1,1,2,1,1,2,2,2,2
58,54,1,42,1,-1,57,1,1,1,1,2,1,2,2,2,2,2
58,33,2,39,2,-1,57,1,1,1,1,2,2,2,2,2,2,2
58,54,1,43,1,-1,449,4,2,1,1,1,1,1,2,1,2,2
58,26,2,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
95,40,2,43,4,-1,57,1,1,1,1,1,1,2,2,2,1,2
95,50,2,43,4,-1,215,5,1,1,1,2,2,2,2,2,2,2
95,46,1,43,1,-1,57,1,1,1,1,1,2,1,2,2,2,2
95,53,1,43,1,-1,301,4,1,1,1,2,2,2,2,2,2,2
95,58,1,40,4,5,233,4,1,1,1,1,2,2,2,2,2,2
95,55,2,43,4,-1,233,4,1,1,1,2,2,2,2,2,2,2
95,37,2,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
82,32,2,44,1,-1,57,1,2,1,1,1,1,1,2,1,2,1
82,48,2,39,1,-1,57,1,1,1,1,2,1,2,1,1,1,1
82,56,2,42,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
82,35,2,42,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
82,36,1,35,1,1,303,5,1,1,2,2,2,2,2,2,2,2
82,18,2,37,1,-1,57,1,4,1,1,1,2,2,2,2,2,2
33,48,1,40,1,1,303,5,1,1,1,1,1,1,2,2,2,2
33,25,2,43,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
33,54,2,43,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
33,40,1,43,4,-1,231,4,1,1,1,2,2,2,2,2,2,2
33,21,1,40,4,-1,57,1,1,1,1,2,1,2,2,2,2,2
33,38,2,39,1,1,303,5,7,1,1,1,1,1,1,2,2,2
33,44,2,40,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
33,51,2,39,1,-1,116,4,1,1,2,2,2,2,2,2,2,2
33,57,1,42,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
33,34,2,44,1,-1,128,5,7,1,1,2,1,1,2,1,1,1
33,40,2,40,2,-1,57,1,4,1,1,2,1,1,2,1,1,1
33,46,1,31,1,1,303,4,1,1,1,1,1,1,1,2,2,2
33,52,1,43,1,-1,57,1,1,1,1,2,1,1,2,1,1,1
33,30,2,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
33,35,2,39,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
33,49,1,41,1,-1,57,1,2,1,1,2,2,2,2,2,2,2
33,34,2,41,1,-1,57,1,2,1,1,1,1,2,1,2,2,1
33,44,1,42,1,-1,57,1,1,1,1,1,1,2,2,1,2,1
33,35,1,43,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
33,34,2,43,1,-1,313,4,1,1,1,1,2,1,2,2,2,1
33,27,1,39,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
33,31,1,43,1,-1,57,1,1,1,1,1,1,1,2,2,2,2
33,59,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
33,43,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
33,59,1,42,1,-1,57,1,1,1,1,2,1,2,2,2,2,2
33,24,2,39,1,1,57,1,1,1,1,1,1,1,1,1,1,1
33,54,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
33,51,1,40,2,-1,57,1,1,1,2,1,1,2,2,2,2,2
33,64,1,44,1,-1,57,1,1,1,1,1,1,1,1,2,1,1
33,56,2,43,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
33,42,2,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
33,39,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,2
32,22,2,40,1,-1,57,1,7,1,1,2,2,2,2,1,2,2
32,54,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
32,48,2,41,1,-1,57,1,6,1,1,2,2,2,2,2,2,2
32,60,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
32,40,2,39,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
32,44,1,43,1,-1,57,1,2,1,1,1,1,1,1,1,1,1
32,39,1,40,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
32,44,1,40,1,-1,57,1,1,1,1,2,2,2,2,2,1,2
32,41,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
32,23,2,41,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
42,64,2,42,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
42,47,1,44,1,-1,57,1,1,1,2,2,2,1,2,1,2,2
42,45,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
42,57,2,41,1,-1,57,1,5,1,2,2,2,2,2,2,2,2
42,61,1,43,1,-1,57,1,1,1,1,2,2,2,2,1,2,2
47,27,1,43,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
47,28,2,44,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
47,23,1,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
47,34,2,39,2,-1,57,1,1,1,1,2,1,1,2,2,2,1
47,36,2,37,1,-1,57,1,1,1,1,1,2,2,2,2,2,2
47,29,1,43,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
61,52,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
61,26,1,41,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
61,51,2,37,1,-1,57,1,6,1,1,1,1,1,2,2,2,2
61,25,1,42,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
61,33,1,43,1,-1,57,1,1,2,1,2,2,2,2,2,2,2
61,39,1,39,1,-1,57,1,1,1,1,2,1,1,2,1,1,1
61,55,1,39,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
61,47,2,39,1,-1,57,1,7,1,1,1,2,2,2,2,2,2
61,43,2,44,1,-1,57,1,1,1,1,1,1,2,1,1,1,1
61,46,1,39,1,-1,57,1,1,1,1,2,1,2,1,1,2,1
61,22,2,40,1,-1,57,1,1,1,1,1,1,1,2,1,1,1
72,54,2,40,1,-1,57,1,1,1,1,2,2,2,2,2,2,2
72,62,2,43,2,-1,57,1,1,1,1,1,1,1,1,1,1,1
72,49,2,40,1,-1,57,1,1,1,1,1,1,1,1,1,1,1
72,55,2,42,1,-1,57,1,2,1,1,2,2,2,2,2,2,2
72,52,2,39,1,-1,57,1,7,2,2,2,2,1,2,2,2,2
72,54,1,39,4,-1,238,4,1,1,2,2,1,2,2,2,2,2
11,44,2,44,1,-1,57,1,1,1,2,2,2,2,2,2,2,2
11,21,1,39,1,-1,57,1,1,1,1,1,2,2,2,2,2,1
11,57,2,40,1,-1,110,3,1,1,2,1,2,2,2,2,2,2
11,27,1,41,1,-1,57,1,1,1,1,2,2,1,2,2,2,2
52,59,1,39,2,-1,57,1,1,1,1,1,1,1,1,1,1,2
